event,side,entry_time,entry_price,exit_time,exit_price,reason,lots,risk_usd,sl,tp,gross,pnl,r
2024-07-05T12:30,short,2024-07-05 12:30:00+00:00,2364.114,2024-07-05 12:31:00+00:00,2368.0002,stop,0.01,3.0,2367.114,0.0,-3.886199999999917,-3.956199999999917,-1.3187333333333056
2024-07-05T12:30,long,2024-07-05 12:31:00+00:00,2368.2001999999998,2024-07-05 12:34:00+00:00,2370.3445,stop,0.01,3.0,2370.6705,0.0,2.144300000000385,2.074300000000385,0.6914333333334617
2024-08-02T12:30,long,2024-08-02 12:30:00+00:00,2459.0827,2024-08-02 12:31:00+00:00,2469.7806,stop,0.01,3.0,2470.377,0.0,10.697900000000118,10.627900000000118,3.5426333333333724
2024-09-06T12:30,short,2024-09-06 12:30:00+00:00,2514.1775,2024-09-06 12:30:00+00:00,2518.9359999999997,stop,0.01,3.0,2517.1775,0.0,-4.758499999999913,-4.828499999999913,-1.609499999999971
2024-09-06T12:30,long,2024-09-06 12:30:00+00:00,2518.8985,2024-09-06 12:38:00+00:00,2525.2442,stop,0.01,3.0,2525.697,0.0,6.345700000000306,6.275700000000306,2.091900000000102
2024-10-04T12:30,long,2024-10-04 12:30:00+00:00,2659.4163999999996,2024-10-04 12:30:00+00:00,2654.6349999999998,stop,0.01,3.0,2656.4163999999996,0.0,-4.781399999999849,-4.851399999999849,-1.617133333333283
2024-10-04T12:30,short,2024-10-04 12:30:00+00:00,2654.6536,2024-10-04 12:33:00+00:00,2643.7374,stop,0.01,3.0,2643.268,0.0,10.916200000000117,10.846200000000117,3.615400000000039
2024-11-01T12:30,short,2024-11-01 12:30:00+00:00,2749.3699,2024-11-01 12:30:00+00:00,2753.357,stop,0.01,3.0,2752.3699,0.0,-3.9870999999998276,-4.057099999999828,-1.3523666666666092
2024-11-01T12:30,long,2024-11-01 12:30:00+00:00,2752.5440999999996,2024-11-01 12:41:00+00:00,2756.0376,stop,0.01,3.0,2756.272,0.0,3.4935000000004948,3.423500000000495,1.1411666666668316
2024-12-06T13:30,long,2024-12-06 13:30:00+00:00,2636.8831,2024-12-06 13:31:00+00:00,2632.9873,stop,0.01,3.0,2633.8831,0.0,-3.8958000000002357,-3.9658000000002356,-1.3219333333334118
2024-12-06T13:30,short,2024-12-06 13:31:00+00:00,2633.8862,2024-12-06 13:32:00+00:00,2637.4847,stop,0.01,3.0,2636.8862,0.0,-3.598500000000058,-3.668500000000058,-1.2228333333333528
2025-01-03T13:30,long,2025-01-03 13:30:00+00:00,2650.4017999999996,2025-01-03 13:38:00+00:00,2647.0653999999995,stop,0.01,3.0,2647.4017999999996,0.0,-3.3364000000001397,-3.4064000000001395,-1.1354666666667133
2025-01-03T13:30,short,2025-01-03 13:31:00+00:00,2648.7122999999997,2025-01-03 13:45:00+00:00,2647.5589,stop,0.01,3.0,2647.31,0.0,1.1533999999996922,1.0833999999996922,0.3611333333332307
2025-02-07T13:30,long,2025-02-07 13:30:00+00:00,2866.2232999999997,2025-02-07 13:30:00+00:00,2862.1654999999996,stop,0.01,3.0,2863.2232999999997,0.0,-4.057800000000043,-4.127800000000043,-1.3759333333333477
2025-02-07T13:30,short,2025-02-07 13:30:00+00:00,2862.9076999999997,2025-02-07 13:33:00+00:00,2857.0047999999997,stop,0.01,3.0,2856.4655,0.0,5.902900000000045,5.832900000000045,1.944300000000015
2025-03-07T13:30,short,2025-03-07 13:30:00+00:00,2910.5002999999997,2025-03-07 13:30:00+00:00,2914.526,stop,0.01,3.0,2913.5002999999997,0.0,-4.025700000000143,-4.095700000000143,-1.365233333333381
2025-03-07T13:30,long,2025-03-07 13:30:00+00:00,2913.7517,2025-03-07 13:31:00+00:00,2915.3704,stop,0.01,3.0,2916.133,0.0,1.6186999999999898,1.5486999999999898,0.5162333333333299
2025-04-04T12:30,short,2025-04-04 12:30:00+00:00,3094.8810999999996,2025-04-04 12:30:00+00:00,3099.4855,stop,0.01,3.0,3097.8810999999996,0.0,-4.604400000000169,-4.674400000000169,-1.5581333333333898
2025-04-04T12:30,long,2025-04-04 12:30:00+00:00,3099.2898999999998,2025-04-04 12:31:00+00:00,3095.3333999999995,stop,0.01,3.0,3096.2898999999998,0.0,-3.956500000000233,-4.026500000000233,-1.3421666666667444
2025-05-02T12:30,long,2025-05-02 12:30:00+00:00,3260.9936999999995,2025-05-02 12:30:00+00:00,3256.9449999999997,stop,0.01,3.0,3257.9936999999995,0.0,-4.048699999999826,-4.118699999999826,-1.372899999999942
2025-05-02T12:30,short,2025-05-02 12:30:00+00:00,3257.6963,2025-05-02 12:31:00+00:00,3255.6974,stop,0.01,3.0,3254.982,0.0,1.9989000000000487,1.9289000000000487,0.6429666666666829
2025-06-06T12:30,long,2025-06-06 12:30:00+00:00,3360.7736999999997,2025-06-06 12:30:00+00:00,3356.631,stop,0.01,3.0,3357.7736999999997,0.0,-4.142699999999877,-4.212699999999877,-1.4042333333332924
2025-06-06T12:30,short,2025-06-06 12:30:00+00:00,3357.2843000000003,2025-06-06 12:31:00+00:00,3354.7868000000003,stop,0.01,3.0,3354.1440000000002,0.0,2.4974999999999454,2.4274999999999456,0.8091666666666485
2025-07-03T12:30,short,2025-07-03 12:30:00+00:00,3347.296,2025-07-03 12:39:00+00:00,3319.7839,stop,0.01,3.0,3319.272,0.0,27.51209999999992,27.44209999999992,9.14736666666664
2025-08-01T12:30,long,2025-08-01 12:30:00+00:00,3303.8777,2025-08-01 12:39:00+00:00,3330.8793,stop,0.01,3.0,3331.261,0.0,27.001600000000053,26.931600000000053,8.977200000000018
2025-09-05T12:30,long,2025-09-05 12:30:00+00:00,3557.5797,2025-09-05 12:34:00+00:00,3575.4308,stop,0.01,3.0,3575.875,0.0,17.851100000000315,17.781100000000315,5.927033333333438
2025-11-20T13:30,long,2025-11-20 13:30:00+00:00,4088.634,2025-11-20 13:30:00+00:00,4083.634,stop,0.01,3.0,4085.634,0.0,-5.0,-5.07,-1.6900000000000002
2025-11-20T13:30,short,2025-11-20 13:30:00+00:00,4083.434,2025-11-20 13:31:00+00:00,4087.1867,stop,0.01,3.0,4086.434,0.0,-3.7527000000000044,-3.822700000000004,-1.2742333333333347
2025-12-18T13:30,long,2025-12-18 13:30:00+00:00,4323.045900000001,2025-12-18 13:31:00+00:00,4326.888800000001,stop,0.01,3.0,4327.551,0.0,3.842899999999645,3.772899999999645,1.257633333333215
2026-01-09T13:30,long,2026-01-09 13:30:00+00:00,4475.2258,2026-01-09 13:30:00+00:00,4470.627,stop,0.01,3.0,4472.2258,0.0,-4.5987999999997555,-4.668799999999756,-1.5562666666665852
2026-01-09T13:30,short,2026-01-09 13:30:00+00:00,4470.8282,2026-01-09 13:31:00+00:00,4474.7543,stop,0.01,3.0,4473.8282,0.0,-3.9260999999996784,-3.9960999999996782,-1.3320333333332262
2026-02-06T13:30,long,2026-02-06 13:30:00+00:00,4910.8893,2026-02-06 13:33:00+00:00,4922.9809000000005,stop,0.01,3.0,4923.628000000001,0.0,12.091600000000653,12.021600000000653,4.007200000000218
2026-03-06T13:30,long,2026-03-06 13:30:00+00:00,5085.92,2026-03-06 13:31:00+00:00,5114.2642000000005,stop,0.01,3.0,5116.1050000000005,0.0,28.344200000000455,28.274200000000455,9.424733333333485
2026-05-01T12:30,long,2026-05-01 12:30:00+00:00,4604.1392000000005,2026-05-01 12:30:00+00:00,4600.709000000001,stop,0.01,3.0,4601.1392000000005,0.0,-3.430199999999786,-3.500199999999786,-1.166733333333262
2026-05-01T12:30,short,2026-05-01 12:30:00+00:00,4602.0788,2026-05-01 12:36:00+00:00,4600.3207,stop,0.01,3.0,4600.015,0.0,1.758100000000013,1.688100000000013,0.5627000000000043
2026-06-05T12:30,long,2026-06-05 12:30:00+00:00,4467.7718,2026-06-05 12:30:00+00:00,4462.813,stop,0.01,3.0,4464.7718,0.0,-4.958800000000338,-5.028800000000338,-1.6762666666667794
2026-06-05T12:30,short,2026-06-05 12:30:00+00:00,4462.4092,2026-06-05 12:33:00+00:00,4454.7191,stop,0.01,3.0,4454.157,0.0,7.690099999999802,7.620099999999802,2.5400333333332674
2026-07-02T12:30,short,2026-07-02 12:30:00+00:00,4062.75,2026-07-02 12:30:00+00:00,4067.75,stop,0.01,3.0,4065.75,0.0,-5.0,-5.07,-1.6900000000000002
2026-07-02T12:30,long,2026-07-02 12:30:00+00:00,4067.95,2026-07-02 12:31:00+00:00,4112.1206,stop,0.01,3.0,4114.059,0.0,44.17060000000038,44.10060000000038,14.700200000000125
2026-08-07T12:30,short,2026-08-07 12:30:00+00:00,4304.56,2026-08-07 12:30:00+00:00,4309.56,stop,0.01,3.0,4307.56,0.0,-5.0,-5.07,-1.6900000000000002
2026-08-07T12:30,long,2026-08-07 12:30:00+00:00,4309.760000000001,2026-08-07 12:31:00+00:00,4349.460500000001,stop,0.01,3.0,4350.790000000001,0.0,39.70049999999992,39.63049999999992,13.21016666666664
